Message_lang,Pos[0],Pos[1],Pos[2],ID,ContinentID,PhaseUseFlags,PhaseID,PhaseGroupID,Radius,Box_length,Box_width,Box_height,Box_yaw,ShapeType,ShapeID,AreaTriggerActionSetID,Flags
,1391.4,-4486.09,31.45,5705,1,0,0,0,8,0,0,0,0,0,0,29539,0
,1657.97,-4391.8,23.5035,5706,1,0,0,0,10,0,0,0,0,0,0,29540,0
,4694.49,2769.09,364.086,5708,631,0,0,0,60,21.21,21.21,1,0,0,0,29541,0
,-543.425,2212.92,55.3418,5709,631,0,0,0,0,41.54,67.76,40,0,1,0,29542,0
,-8907.56,628.035,99.5227,5710,0,0,0,0,0,0.8253,7.187,7.636,0.4588,1,0,29543,0
,-8807.06,666.099,99.2014,5711,0,0,0,0,0,15.84,1.06,6.273,1.327,1,0,29544,0
,-8756.03,657.33,106.091,5712,0,0,0,0,0,2.807,0.7795,2.157,1.89,1,0,29545,0
,1669.51,-4433.55,19.6301,5714,1,0,0,0,0,15.84,1.06,6.273,3.576,1,0,29546,0
,1615.24,-4380,12.637,5715,1,0,0,0,0,0.8253,7.187,7.636,0.4588,1,0,29547,0
,1766.86,-4343.76,-6.81985,5716,1,0,0,0,0,12.35,1.314,3.079,1.986,1,0,29548,0
,4357.09,2769.26,356.073,5718,631,0,0,0,3,0,0,0,0,0,0,29550,0
,-177.882,2225.03,81,5722,33,0,0,0,0,4,3,10,3.392,1,0,29551,0
,4489.02,2767.57,351.101,5729,631,0,0,0,0,20.8,33.47,30,0,1,0,29555,0
,4245.88,2768.87,340.963,5730,631,0,0,0,0,11.8,34.26,40,0,1,0,29556,0
,-333.616,2212.63,42.5644,5732,631,0,0,0,10,0,0,0,0,0,0,29557,0
,28.5017,2211.81,30.1157,5736,631,0,0,0,0,35,35,20,0,1,0,29559,0
,5361.1,2061.02,707.695,5740,668,0,0,0,0,4,24,6,0.8074,1,0,29560,0
,5374.44,2075.05,707.695,5742,668,0,0,0,0,20,36,6,0.8074,1,0,29561,0
,4354.65,2872.24,349.428,5744,631,0,0,0,20,0,0,0,0,0,0,29562,0
,4457.76,2769.5,349.306,5745,631,0,0,0,20,0,0,0,0,0,0,29563,0
,4271.22,2770.67,351.009,5746,631,0,0,0,15,0,0,0,0,0,0,29564,0
,4256.71,2736.43,347.663,5747,631,0,0,0,15,0,0,0,0,0,0,29565,0
,4257.65,2804.17,346.824,5748,631,0,0,0,15,0,0,0,0,0,0,29566,0
,4357.57,2622.13,351.101,5749,631,0,0,0,20,0,0,0,0,0,0,29567,0
,5433.13,2137.97,720.092,5752,668,0,0,0,0,46.77,4.574,30,5.508,1,0,29568,0
,-458.92,2212.11,545,5772,631,0,0,0,0,5,35,20,0,1,0,29573,0
,5805.95,605.464,655.423,5774,571,0,0,0,0,10.15,17.79,8.112,3.309,1,0,29574,0
,2107.15,1289.28,137.021,5795,595,0,0,0,0,21,50,12,0,1,0,29578,0
,1226.9,-4579.15,18.1379,5802,1,0,0,0,18.5946,0,0,0,0,0,0,29580,0
,-5161.63,642.471,343.223,5807,0,0,177,0,0,38.71,65.92,2,0,1,0,29583,0
,1247.45,-4162.7,26.8548,5810,1,0,0,0,18.2375,0,0,0,0,0,0,29584,0
,1342.61,-4651.11,46.5244,5813,1,0,0,0,0,30.02,26.59,45.65,0.162,1,0,29585,0
,1164.11,-4158.41,43.4943,5814,1,0,0,0,0,30.02,26.59,45.65,0.594,1,0,29586,0
,306.24,-4742.72,10.2804,5815,1,0,0,0,27.5504,50.84,48.82,45.65,0.7302,0,0,29587,0
,-9459.77,516.826,56.2887,5827,0,0,0,0,18.3963,0,0,0,0,0,0,29588,0
,-8966.15,511.01,96.3531,5828,0,0,0,0,0,33.46,26.51,31.32,0.6602,1,0,29589,0
,-9646.03,679.736,37.4136,5829,0,0,0,0,0,37.72,8.514,20.37,5.869,1,0,29590,0
,-9465.25,61.8403,55.9146,5830,0,0,0,0,0,68.52,22.56,17.65,0,1,0,29591,0
,-8553.13,1208.18,5.22042,5831,0,0,0,0,16.5117,0,0,0,0,0,0,29592,0
,-1121.76,-5126.14,2.88682,5843,1,0,0,0,0,115.4,58.1,56.73,5.521,1,0,29593,0
,-972.738,-5181.02,4.45833,5847,1,0,0,0,0,107.1,35.53,56.73,5.682,1,0,29594,0
,-816.543,-5362.64,2.35584,5848,1,0,0,0,62.8775,162.2,51.89,56.73,6.043,0,0,29595,0
,3152.08,362.875,85.5175,5867,724,0,0,0,100,0,0,0,0,0,0,29596,0
,3608.19,186.17,-100,5869,571,0,18768,0,0,5,16,24,5.341,1,0,29597,0
,3286.8,533.392,98.5718,5872,724,0,0,0,0,5,16,24,6.248,1,0,29598,0
,3522.39,-5236.78,110,10521,533,0,0,0,0,200,180,50,6.055793,1,0,26467,0
,4327.36,3207.78,372.021,10532,2118,0,0,0,4,0,0,0,0,0,0,31003,0
,5088.93,2281.11,356.006,10535,2118,0,0,0,4,0,0,0,0,0,0,31002,0
,4344.14,2407.98,374.66,10536,2118,0,0,0,4,0,0,0,0,0,0,31001,0
,5022.31,3695.46,362.743,10539,2118,0,0,0,4,0,0,0,0,0,0,31000,0
,5116.47,3482.9,358.301,10541,2118,0,0,0,4,0,0,0,0,0,0,30999,0
,5157.16,2196.49,377.707,10543,2118,0,0,0,4,0,0,0,0,0,0,30998,0
